日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
9/07,交換機軟體測試工程師 (2300CK),四零四科技股份有限公司,新北市新莊區新北大道四段3號13樓,待遇面議,【Purpose of this Position】負責交換機和管理軟體開發過程中的軟體品質測試工作，幫助產品開發驗證流程順利完成，透過對網路協定和技術領域的精通了解，把自身所學之專業知識跟業界實務結合，搭配測試計畫並配合測試流程的問題追蹤及回報，嚴格為產品品質進行把關。協助公司網管軟體的自動測試開發，提升測試效率、擴大測試涵蓋範圍及強化產品品質【Major Areas of Responsibility】1.研讀和熟稔相關網路協定和產品規格2.負責管理軟體和交換機之功能測試和系統測試驗證，並提供團隊技術性建議3.協助開發修改自動測試程式並維護 Testbed，提升測試效率及廣度4.協助複製客訴問題和提供前線技術支援.提出流程改善計畫，協助優化既有之品質活動,新北市新莊區,2年以上,大學,員工1400人,82whz,www.104.com.tw/job/82whz?jobsource=jolist_d_relevance
8/30,軟體設計開發工程師 0608F,Phison Electronics Corp_群聯電子股份有限公司,苗栗縣竹南鎮群義路1號,待遇面議,*開發Windows客戶端應用軟體*開發Windows驗證程式*開發Windows儲存裝置及PCIe驅動程式*規劃與開發系統認證與相容性測試自動化工具,苗栗縣竹南鎮,2年以上,大學,上市上櫃,7rl3e,www.104.com.tw/job/7rl3e?jobsource=jolist_d_relevance
9/05,Senior Software Designer (Core FG team),PHOENIX TECHNOLOGIES INC_美商費尼克斯有限公司台灣分公司,台北市內湖區瑞湖街88號7樓,待遇面議,"Job Description:- Candidates must have the sense of the software development process to fit the requirements, specifications, and high quality source code.- Candidates must have the passion for software development- Candidates must have the ability to develop software independently, and the ability to work with other team members- Candidates must study new technical specifications and provide guidance/training accordingly- Candidates must have good communication skills including share their knowledge by document- Candidates must have at least 8 years of UEFI BIOS development experience.Required:1.	Familiar with C.2.	Knowledge of UEFI EDKII infrastructure.3.	Knowledge of PC technology standards (PCI, ACPI, SMBIOS, NVMe etc.)4.	Experienced in UEFI feature in one of the categories:A.	UEFI HTTP/HTTPs boot, UEFI HTTP/HTTPs and/or Restful protocols,B.	Redfish specification and Server and/or oData server (could stay in nice-to-have)C.	HDD password and/or HDD/SSD secure erase supportD.	Secure BIOS capsule update and WUFU..	Independent UEFI application/driver development and deployment of BIOS or OEM feature experiences.6.	Knowledge of Redfish APIs and Redfish/OData schema.7.	Knowledge of Data protection (hash, encryption/decryption algorithms) in network communication between client and server.",台北市內湖區,8年以上,大學,員工200人,7xwqw,www.104.com.tw/job/7xwqw?jobsource=jolist_d_relevance
8/29,建築BIM規劃工程師(培訓MEP / Dynamo專長),財團法人台灣建築中心,新北市新店區民權路95號3樓,"36,000",1.	BIM / MEP建模。 2政府專案管理、溝通協調及進度控管。 3.建築資料數位研發 4.GIS資料及應用發展,新北市新店區,經歷不拘,大學,員工125人,81k25,www.104.com.tw/job/81k25?jobsource=jolist_d_relevance
9/05,測試工程師/資深測試工程師 Software Development Engineer in Test(SDET),TVBS_聯利媒體股份有限公司,台北市內湖區瑞光路451號,待遇面議,TVBS開發團隊對於軟體的品質有最高的要求。我們致力於以穩定的開發速率，持續地交付有價值的軟體來滿足客戶需求，並以全局為考量穩定改善團隊以及消除多餘的浪費。我們深信最佳的架構與設計皆來自於能自我組織的團隊，歡迎有相同信念的朋友一起加入！【關於我們的團隊】1. 多數團隊以Scrum的方式開發，少數則以Kanban的方式進行。2. 開發的產品為TVBS節目的延伸，例如新聞網、食尚玩家、女人我最大、健康2.0、電商等。平台橫跨一般網頁、Android、iOS。內部亦有會員管理及單一簽入等元件的建置。 3. 為了支撐各種不同的流量，所有的服務都在雲端的環境運行。【職務內容】1. 參與Scrum團隊開發流程，與其他執掌的同仁共同開發產品。2. 依照開發功能的情境，進行手動或自動化測試。3. 與工程師合作，將自動化測試案例整合至持續整合(Continuous Integration)流程。4. 制定測試策略，進行測試架構及計畫。. 依測試結果提出改善建議，追蹤問題並與相關人員緊密合作。,台北市內湖區,2年以上,大學,員工1400人,6ttpk,www.104.com.tw/job/6ttpk?jobsource=jolist_d_relevance
9/05,幼兒園陪玩老師/遊戲程式設計老師 (基隆市仁愛區),臺北市私立何氏語文短期補習班,基隆市仁愛區,200~600,以活潑富有樂趣的方式教導本公司提供中教材參與課程規劃，執行，和教導有樂趣以及簡單的課程活動鼓勵學生運用編碼基礎來發揮創意和獨立思考能力提供並確保學生的學習環境充滿創意，互動，和富有參與元素確保每個學生的安全和防範任何肢體或是言語傷害提供需要協助的學生專一的支援和注意力歡迎學生以及學生的家長或是監護人向負責人回報溝通上課情況和突發狀況拍照並提供課堂的照片影片,基隆市仁愛區,經歷不拘,大學,員工150人,734xu,www.104.com.tw/job/734xu?jobsource=jolist_d_relevance
9/01,ICC_Web Backend Engineer(CS),Zyxel Networks_兆勤科技股份有限公司(合勤集團),新北市新店區新北市新店區北新路三段223號11樓,待遇面議,"Zyxel 成立並推廣自有品牌已32年，在全球中小企業主中的知名度、市占率皆逐年攀升，過去7年多來，我們靠著Nebula團隊的努力不懈，已經成功讓全球超過40萬台設備登上兆勤雲端管理平台-Nebula. 透過Nebula單一平台可以管理的設備多達80幾種，我們引以為傲的是產品線齊全,種類橫跨無線網路基地台、交換器、防火牆和 5G/LTE 行動路由器。這也幫助我們順利摘下2022年歐洲 MSP 託管服務業者創新獎中的最佳遠端管理與監控品牌獎與美國知名媒體Channel Pro頒發的中小企業全明星獎(新聞連結) 。多項無線網路產品更是在亞馬遜(Amazon)電商平台上蟬聯數周銷售排行前3名。 我們正在尋找喜歡解決客戶問題, 有自我要求,對於新技術有好奇心, 擅於團隊合作以及期待和隊友一起成長的工程師, 如果你身懷一身技術想要幫台灣品牌公司效力，想要看到自己研發的產品可以登上國際舞台，兆勤科技這個有活力並持續創新的團隊將是你職涯的正確選擇! 我們相信提供用戶更好的網路使用體驗是我們最大的成就感來源，加入我們吧!工作內容 Responsibilities:- In this position, your responsibilities will involve deep diving into comprehending both customer requirements and issues for aligning them with product design. Furthermore, you'll be looking for opportunities to enhance.- Develop the Zyxel Nebula (https://nebula.zyxel.com) cloud management system running on AWS.- Implement the system services that are highly scalable(scale-out) and asynchronous.- Identify customer needs to deliver effective solutions, transforming challenges into opportunities.- Collaborate seamlessly with cross-functional teams to troubleshoot, fix, and improve our existing products.*Attendance at weekly English-based meetings is required*團隊工作地點:新竹HQ 新竹科學園區工業東九路2號台北Office 臺北矽谷園區北新路三段223號11樓",新北市新店區,1年以上,大學,員工400人,83o84,www.104.com.tw/job/83o84?jobsource=jolist_d_relevance
9/02,軟體開發實習生,雲育鏈股份有限公司,桃園市中壢區明德路60號5樓,176~200,【注意事項】1. 請先投遞履歷報名，並留意後續相關通知訊息。因申請資格不符合者恕不另行通知2. 審查通過者將安排後續面試 【公司產業類型】電腦軟體相關【公司簡介】雲育鏈主要提供專業的雲端顧問諮詢、雲端技術專案、雲端及軟體課程培訓、軟體應用開發與教學，講師擁有超過 10 年以上的雲端使用、顧問與教學經驗，在雲端產業中已有一定的口碑。至今已受邀至多家金控、保險業、電信業、科技業甚至是雲端原廠等企業或機構進行雲端技術人才內部培訓，以及至中央大學、緯育 Tibame 職訓等長期培育人才。所培育的學生遍布AWS、GCP、Azure原廠、各大雲端代理商、金控、銀行等雲端技術部門。雲育鏈當前提供實體與線上課程平台，並提供認證考題練習機器人作為雲端證照考前練習之利器。除教學外，雲育鏈也提供雲端軟體託管服務，曾託管維護的雲端系統共計有10案以上，超過50台以上虛擬機。在未來，雲育鏈將拓展線上影音服務、上架課程影音募資平台、出版新型雲端或軟體書籍、開發課程學習助力軟體等，以提供更多元的學習渠道，加速雲端潛力人才的學習效率以達台灣雲端人力市場的技術水平需求。【工作內容】1. 協助公司的專業技術書籍編寫。2. 協同產品開發3. 協助技術文件撰寫4. 協助技術專案開發. 其他主管交辦事項,桃園市中壢區,經歷不拘,專科,員工10人,7vlpu,www.104.com.tw/job/7vlpu?jobsource=jolist_d_relevance
9/06,AI軟體研發工程師(RAIL)(嘉義),台灣瑞麗醫療器材股份有限公司,嘉義市中興路353號14樓,待遇面議,【RAY AI LAB】簡稱RAIL，中文【瑞麗智慧】為台灣瑞麗的姐妹公司，預計於2023/10/1正式成立，台中、嘉義兩地辦公室同時招募人才，各地高手前來共事。RAIL is underprogress to open from Oct 1 for R&D company as sister company of RAY Taiwan.【健康與福利】1.基本福利：合於政府法令的制度，周休二日、勞保、健保、勞退基本規定。2.彈性工作：可彈性調整上下班時間(每日工時 8 小時)，經主管同意可申請WFH。3.健康生活：每月聚餐、每年健檢補助、出差旅平險。4.津貼補助：喜慶、三節、生日等禮品禮金。【工作與生活】1.扁平化管理，傾聽員工需求，尊重員工專業。2.休息是為了走更長遠的路，鼓勵員工健身、電玩、跑步、登山、籃球等。3.照顧家庭，每月固定家庭日，歡迎家人一起來上班，認識同事家人。【學習與發展】1.重視外語發展，有良好的工作環境可以學習英語與韓語。2.從業超過15年的資深研發主管手把手教學與協助開發。3.每周與韓國總部技術單位進行線上交流與共同開發。我們正在尋找對於AI軟體開發領域充滿熱情的工程師，歡迎您成為我們的一員！【職務內容】1.參與專案系統之人工智慧演算法(影像辨識、資料數據分析、語意分析)設計及程式撰寫。2.協助總公司開發大型牙科醫療使用軟體，銷售軟體維護的進行。3.AI 技術研發，深度學習模型建立與系統優化與最佳化。,嘉義市,1年以上,大學,,83b7v,www.104.com.tw/job/83b7v?jobsource=jolist_d_relevance
9/01,BMC 工程師,優達科技股份有限公司,新北市新莊區建國一路300號10樓,待遇面議,1. BMC專案開發與問題偵錯2. 產品RD測試腳本開發,新北市新莊區,經歷不拘,大學,員工150人,8343b,www.104.com.tw/job/8343b?jobsource=jolist_d_relevance
9/07,Senior Engineer 資深工程師 (工作地點-桃園機場),FedEx_荷蘭商聯邦快遞國際股份有限公司台灣分公司,桃園市大園區桃園機場二期貨運航站航勤北路8-1號5樓,待遇面議,"< 精通英文為本職位必要條件>• Proficiency in English is a requirement for the job.• The work location will be Taoyuan airport.• Please submit your CV in English for job application in Workday: https://fedex.wd1.myworkdayjobs.com/FXE_APAC_External/job/FXE_APACTWNTWTPEIPCKS-International-Airport/Sr-Engineer_RC584901-1 DESCRIPTION: • Involves the application of specialist knowledge in the field of Planning and Engineering, which may include designing, managing or maintaining systems or processes or completing projects to develop or change systems or processes or as appropriate, specifically to work with software development team to document the processes involved, requirements, design, testing and deployment phases.  Job Specific Responsibilities:• Business process modelling for Customs Clearance system. The requirements comes from service/regulatory changes, efficiency improvement, and new system integration.• Document requirement, develop use-cases, define acceptance criteria, establish test scenario, conduct functional testing, and support system implementation by collaboratively work with users in operations • Facilitate global and domestic clearance projects and actions.• Clearance data analysis in Corporate KPI.• Responsible for optimizing manning together with operation management.• Process automation development and support. • This position is not in operation team but work as global trade service team. Speaking English across countries is a must.",桃園市大園區,3年以上,大學,外商公司,7budk,www.104.com.tw/job/7budk?jobsource=jolist_d_relevance
9/01,測試工程師,臺灣網路認證股份有限公司,台北市中正區延平南路85號10樓,待遇面議,本公司為國內資安重點廠商，專精於網路傳輸安全、身分認證、電子簽章等 安全機制，在金融、證券、保險產業與安全電子商務擁有多年專業技術與實務經驗。本職務主要工作內容如下:1. 依據軟體產品架構與規格，設計測試計畫與測試項目。2. 建立測試環境，開發測試工具，執行軟體測試，產出測試報告。3. 分析、釐清問題、提出改善建議。4. 客戶技術支援與問題追蹤，對於所發現的軟體問題，進行分析、重演及後續追蹤。本公司具優良工作環境及制度，提供員工成長空間，歡迎優秀人才加入。,台北市中正區,2年以上,大學,員工121人,6v3lw,www.104.com.tw/job/6v3lw?jobsource=jolist_d_relevance
9/06,【急徵】軟體設計工程師(鳳山),正新自動化有限公司,高雄市鳳山區三民路81號(距捷運大東站約352公尺),"35,000",依個人工作表現將有機會晉升資深工程師、專案經理等... 1. Visual C++/.net、QT、Python程式語言開發。 2. 參與軟體系統開發，負責前端web技術研發工作、網頁前端功能開發。  3. 負責前端程式與後端系統串接整合,高雄市鳳山區,1年以上,學歷不拘,員工15人,80dcn,www.104.com.tw/job/80dcn?jobsource=jolist_d_relevance
9/05,【3D TEAM】技術美術 Pipeline Technical Artist,甲尚股份有限公司,新北市新店區寶橋路235巷126號2樓,"30,000"," 協助處理並回饋給內部開發團隊3. 擔任內部製程的窗口, 負責解決數位內容製程的疑難雜症4. 針對需求, 以 Python 語言在指定軟體開發新工具 (iClone, Character Creator, 3dsMax / Maya /",新北市新店區,經歷不拘,專科,員工200人,83ibw,www.104.com.tw/job/83ibw?jobsource=jolist_d_relevance
9/05,幼兒園陪玩老師/遊戲程式設計老師(淡水),臺北市私立何氏語文短期補習班,新北市淡水區,200~600,以活潑富有樂趣的方式教導智高免插電機器人課程（本公司有提供中文教學課程）參與課程規劃，執行，和教導有樂趣以及簡單的課程活動鼓勵學生運用編碼基礎來發揮創意和獨立思考能力提供並確保學生的學習環境充滿創意，互動，和富有參與元素確保每個學生的安全和防範任何肢體或是言語傷害提供需要協助的學生專一的支援和注意力歡迎學生以及學生的家長或是監護人向負責人回報溝通上課情況和突發狀況拍照並提供課堂的照片影片,新北市淡水區,經歷不拘,大學,員工150人,734sx,www.104.com.tw/job/734sx?jobsource=jolist_d_relevance
9/04,AI Engineer / 人工智慧工程師,財團法人人工智慧科技基金會,台北市信義區基隆路一段380號2樓,"50,000",1、企業導入 AI 專案顧問：AI 專案開發，輔導與部署。2、企業 AI 教育訓練講師：參與製作及優化課程教材，深入企業現場擔任技術分享講師。3、課程/專案因企業地點不同，需配合出差。#想了解AIF工程師的一天？請看 https://edge.aif.tw/interview-avon/#想了解 AIF 可提供的服務？請至 https://aif.tw/courses/#ai-overview,台北市信義區,經歷不拘,大學,員工30人,62ro1,www.104.com.tw/job/62ro1?jobsource=jolist_d_relevance
9/01,I_ 軟體工程師(新竹),奇景光電股份有限公司,新竹市光復路二段289號5樓,待遇面議,1.	撰寫 Designer 開發產品過程所需之軟體2.	撰寫工程測試所需之軟體3.	撰寫量產測試軟體,新竹市,1年以上,碩士,員工2100人,76vnh,www.104.com.tw/job/76vnh?jobsource=jolist_d_relevance
9/04,"Software Engineer, IT and SRE",臺灣發展軟體科技股份有限公司,台北市內湖區瑞光路,"1,100", python、javascript - Docker、Docker compose 、 LXC container 操作 - 802.1x【QA】 - Q0: 什麼叫做「誠信 (極嚴格的標準)」 - A0: 這是指誠信要盡可能客觀，,台北市內湖區,經歷不拘,學歷不拘,員工30人,7we9x,www.104.com.tw/job/7we9x?jobsource=jolist_d_relevance
9/06,FAE Manager / senior Manager,英屬維京群島商視芯智能股份有限公司台灣分公司,新竹縣竹北市嘉豐十一路一段100號11樓之3,待遇面議,1、技術支援：向客戶提供產品技術支援，解決客戶在使用產品過程中的問題。需熟悉 C、C++、Python等，具有良好的代碼編寫風格和代碼管理技能 (Git)，具有軟體測試和測試自動化經驗，能夠使用單元測試和其他測試工具進行測試和驗證。2、產品示範,新竹縣竹北市,10年以上,碩士,,7wp1d,www.104.com.tw/job/7wp1d?jobsource=jolist_d_relevance
8/14,AI研發工程師,香港商愛賽克工業有限公司台灣分公司,桃園市桃園區中正路1353號12樓（iF國際經貿中心）,待遇面議,"・資訊工程相關專業,碩士以上學歷,擁有2年以上AI項目工作經驗.・具備深度學習項目開發經驗,熟悉模型建立與優化.・熟悉掌握VC,VC++,C#,Python中至少兩種高級程式語言.・熟悉常見圖像處理算法,利用深度學習技術開展過目標分類,跟蹤",桃園市桃園區,經歷不拘,碩士,員工80人,76hq8,www.104.com.tw/job/76hq8?jobsource=jolist_d_relevance
9/07,Google Cloud Data Platform Engineer【新事業開發中心(聚上雲)-雲端服務處】,邁達特數位股份有限公司,台北市內湖區內湖路一段516號10樓,待遇面議,據處理經驗(4) 1 年以上 Apache Spark、Kafka、Beam（或其他事件流）經驗，具有 Python 經驗(5) 優秀的Python編碼和SQL技能。(6) 有GCP經驗者優先（BigQuery、Dataflow/Apache,台北市內湖區,1年以上,大學,上市上櫃,7ihdz,www.104.com.tw/job/7ihdz?jobsource=jolist_d_relevance
9/07,新藥科技組/數據科學專案經理,財團法人醫藥品查驗中心,台北市南港區忠孝東路六段465號3樓,待遇面議,1.針對醫藥品查驗中心業務建構數據驅動的解決方案，並跨單位協調專案落地實做。2.協助數據轉型規劃端對端的數據應用解決方案。3.使用數據科學工具或程式建置分析或預測模型，投入數據視覺化或數據結構化等應用，提升醫藥品查驗中心工作效率。4.主導機器學習與統計分析專案開發，並同時學習自然語言處理技術落地應用。.建構數據團隊與跨組別之數據分析協同作業規劃，提升醫藥品查驗中心整理數據技術運用能力。6.其他交辦事項。,台北市南港區,1年以上,大學,距捷運昆陽站約90公尺,7uzzx,www.104.com.tw/job/7uzzx?jobsource=jolist_d_relevance
9/04,Software Engineer,瞬聯科技股份有限公司,台北市大安區和平東路二段339號6樓,待遇面議,"* Looking for a general Software Engineer familiar with python, and also has coding experience/knowledge with C/C++.*",台北市大安區,2年以上,大學,外商公司,7rcef,www.104.com.tw/job/7rcef?jobsource=jolist_d_relevance
9/07,【日本東京】各類工程師招募（赴日本工作/線上面試/在台可應徵）,株式会社シエス情報,日本110-0015 東京都台東区東上野1-10-1 SK-BLD 2F,待遇面議," 4.規劃、執行與維護量產的產品。 .協助研發軟體新技術與新工具。 【工作職缺】IT工程師(正社員)【徵求條件】JAVA,NET,C#C,Python,salesforce,SAP,PHP,IOS,Android,など（其中有一至兩項擅",日本,經歷不拘,大學,員工60人,7yvdv,www.104.com.tw/job/7yvdv?jobsource=jolist_d_relevance
9/06,資深資訊專員(台南)K01,新農科技股份有限公司,台南市東區中華東路二段77號,"50,000",1.負責企業網站應用系統開發工作，具備良好溝通能力，能擔任解決方案提供。2.前端需熟悉JQuery/AJAX/javascript/bootstrap等相關技術，需展示實際專案開發經驗。3.具實際團隊系統開發原始碼版控使用經驗者。4.具開發RESTful Web API實作及制定規格者佳，需展示實際專案開發經驗。.能快速學習，對新資訊技術的應用具學習熱忱。6.個性主動積極負責，擁有良好團隊合作精神。7.其他主管交辦事務,台南市東區,經歷不拘,大學,員工240人,7z63n,www.104.com.tw/job/7z63n?jobsource=jolist_d_relevance
